unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1.61628E+12,3/21/2021 0:00,LINK/USDT,29.6564,30.08,28.5817,29.2097,2589005.21,75950277.12,161992
1.6162E+12,3/20/2021 0:00,LINK/USDT,29.7866,31.4325,29.5701,29.6465,3370847.33,103288551.1,200702
1.61611E+12,3/19/2021 0:00,LINK/USDT,29.3929,30.551,28.6802,29.777,3576087.99,106995221.7,197038
1.61603E+12,3/18/2021 0:00,LINK/USDT,31.0579,31.3588,29,29.3949,4993129.5,149811858.6,443840
1.61594E+12,3/17/2021 0:00,LINK/USDT,27.91,31.2,27.3027,31.0579,8170703.32,242286489.4,442460
1.61585E+12,3/16/2021 0:00,LINK/USDT,27.5006,28.1883,26.3975,27.9099,3775086.95,103719656.4,155028
1.61577E+12,3/15/2021 0:00,LINK/USDT,28.531,29.4217,26.8,27.5091,5267823.29,146211161.7,189541
1.61568E+12,3/14/2021 0:00,LINK/USDT,29.7506,30.2,28.5108,28.5469,3148221.83,92035323.39,127720
1.61559E+12,3/13/2021 0:00,LINK/USDT,28.3523,30.57,26.9326,29.7384,5690169.1,165481441.6,225862
1.61551E+12,3/12/2021 0:00,LINK/USDT,30.1227,30.411,27.3717,28.3553,4815001.06,138581044.6,186738
1.61542E+12,3/11/2021 0:00,LINK/USDT,29.8743,30.5285,28.5516,30.1166,5079711.85,149748656,176958
1.61533E+12,3/10/2021 0:00,LINK/USDT,31.4914,31.7934,29.2545,29.9036,4916671.7,149593272.6,201348
1.61525E+12,3/9/2021 0:00,LINK/USDT,31.8227,32,30.3639,31.4914,5209845.28,162354930.3,501889
1.61516E+12,3/8/2021 0:00,LINK/USDT,28.5918,31.8469,28.2652,31.8469,7181496.7,214499763.7,377072
1.61508E+12,3/7/2021 0:00,LINK/USDT,28.1608,29.1258,27.3859,28.5932,4599258.02,130068525.6,372640
1.61499E+12,3/6/2021 0:00,LINK/USDT,27.8195,28.3985,26.2889,28.1479,3809103.37,104430324,146669
1.6149E+12,3/5/2021 0:00,LINK/USDT,27.6856,28.2338,25.6483,27.8343,5835770.65,156133465.6,214041
1.61482E+12,3/4/2021 0:00,LINK/USDT,29.8334,30.5731,27.1891,27.6943,6809212.29,196844609,260997
1.61473E+12,3/3/2021 0:00,LINK/USDT,28.464,31.43,28.1272,29.85,6863848.85,207575714.1,286060
1.61464E+12,3/2/2021 0:00,LINK/USDT,27.7187,30.5251,27.1757,28.4769,9716494.53,280459229.1,389158
1.61456E+12,3/1/2021 0:00,LINK/USDT,24.6954,27.7326,24.5758,27.7116,12300905.73,325463708.4,259419
1.61447E+12,2/28/2021 0:00,LINK/USDT,26.1941,26.7624,22.8578,24.7016,7913084.04,192931571.2,254067
1.61438E+12,2/27/2021 0:00,LINK/USDT,25.165,27.4472,24.8545,26.1896,7629090.66,197484805.4,250162
1.6143E+12,2/26/2021 0:00,LINK/USDT,24.7144,26.9906,23.6574,25.1862,9141896.37,229379802.3,298391
1.61421E+12,2/25/2021 0:00,LINK/USDT,28.0737,28.6802,24.2509,24.7144,7925390.07,215188023.5,262863
1.61412E+12,2/24/2021 0:00,LINK/USDT,25.9573,29.337,24.505,28.0851,11441037.71,315453616.9,376184
1.61404E+12,2/23/2021 0:00,LINK/USDT,31.4482,31.6822,20.8088,25.9249,24333706.63,624277459.6,712504
1.61395E+12,2/22/2021 0:00,LINK/USDT,34.0916,34.2185,25.2312,31.4542,13342706.36,405234941.6,463162
1.61387E+12,2/21/2021 0:00,LINK/USDT,33.9293,35.2918,33.2712,34.0915,5179283.24,177022601,217375
1.61378E+12,2/20/2021 0:00,LINK/USDT,34.6846,36.9307,32,33.9387,10078348.9,353378014.2,417552
1.61369E+12,2/19/2021 0:00,LINK/USDT,32.4727,35.5072,31.3799,34.6846,8412150.64,283085391,324792
1.61361E+12,2/18/2021 0:00,LINK/USDT,32.2256,33.5961,31.7785,32.4801,5452990.6,177806526.8,204466
1.61352E+12,2/17/2021 0:00,LINK/USDT,31.963,32.6705,30,32.2324,5680522.18,179236500.5,223007
1.61343E+12,2/16/2021 0:00,LINK/USDT,32.5853,33.4269,30.784,31.9632,7062989.71,226739707.8,272831
1.61335E+12,2/15/2021 0:00,LINK/USDT,33.1555,34.9252,27.5,32.5899,10844636.76,347155987.4,398798
1.61326E+12,2/14/2021 0:00,LINK/USDT,34.1969,35.6945,32.3088,33.1565,9440094.38,320608675.1,454802
1.61317E+12,2/13/2021 0:00,LINK/USDT,30.6404,34.7573,29.07,34.1941,11028490.78,346597837.2,381837
1.61309E+12,2/12/2021 0:00,LINK/USDT,27.8645,31.4485,26.6746,30.6265,9762295.77,284415827,330401
1.613E+12,2/11/2021 0:00,LINK/USDT,26.8,28.5705,26.2172,27.8475,6660619.1,184194154.3,249276
1.61292E+12,2/10/2021 0:00,LINK/USDT,27.615,28.6412,25.1227,26.8121,11721097.14,318520820.9,462126
1.61283E+12,2/9/2021 0:00,LINK/USDT,25.407,28,25,27.6034,9472870.32,246830742,317483
1.61274E+12,2/8/2021 0:00,LINK/USDT,24.7335,25.98,23.9587,25.4115,7026903.54,176555192.6,241358
1.61266E+12,2/7/2021 0:00,LINK/USDT,25.0336,25.2836,22.81,24.7254,6514277.3,158090713.4,206368
1.61257E+12,2/6/2021 0:00,LINK/USDT,26.3023,26.8,24.2081,25.0231,7063684.91,179162080.8,242166
1.61248E+12,2/5/2021 0:00,LINK/USDT,24.4841,27,24.4081,26.3034,10000326.58,261420128,383719
1.6124E+12,2/4/2021 0:00,LINK/USDT,25.0814,26.15,22.6174,24.492,8646387.1,211454409.8,349215
1.61231E+12,2/3/2021 0:00,LINK/USDT,23.6578,25.5674,23.5318,25.087,8466371.72,208371471.1,315541
1.61222E+12,2/2/2021 0:00,LINK/USDT,22.8752,24.1693,22.7354,23.6582,6484871.27,150785695.7,210321
1.61214E+12,2/1/2021 0:00,LINK/USDT,22.5643,23.2,21.6526,22.8757,6446970.41,143840563.1,200881
1.61205E+12,1/31/2021 0:00,LINK/USDT,23.6491,24.678,22.0603,22.5613,7645210.89,176522664.4,239012
1.61196E+12,1/30/2021 0:00,LINK/USDT,22.748,23.98,22.1534,23.6399,7393324.48,170151883,227049
1.61188E+12,1/29/2021 0:00,LINK/USDT,22.9869,24.24,22.045,22.748,11638550.99,268974918.8,435827
1.61179E+12,1/28/2021 0:00,LINK/USDT,20.9586,24.4716,20.501,23.0145,11205369.43,261037335.3,434229
1.61171E+12,1/27/2021 0:00,LINK/USDT,23.0914,23.2295,20.2767,20.9586,10837677.2,231685950.6,277207
1.61162E+12,1/26/2021 0:00,LINK/USDT,23.3418,23.9761,21.65,23.0981,8984444.57,204806722.4,256820
1.61153E+12,1/25/2021 0:00,LINK/USDT,24.7912,25.7824,22.6,23.3418,12581468.33,306912765.1,575742
1.61145E+12,1/24/2021 0:00,LINK/USDT,24.8168,24.953,23.1612,24.7935,11910682.71,288463125.6,485162
1.61136E+12,1/23/2021 0:00,LINK/USDT,21.5467,25.5,21.14,24.8046,19024881.67,454839786.1,684722
1.61127E+12,1/22/2021 0:00,LINK/USDT,18.4109,22.4997,17.1269,21.5519,17060778.1,345510917.6,489197
1.61119E+12,1/21/2021 0:00,LINK/USDT,21.8421,22.0307,18.0611,18.4119,14637366.25,292463989,481579
1.6111E+12,1/20/2021 0:00,LINK/USDT,20.5437,21.9788,19.0645,21.8482,12454231.89,253774113.6,369111
1.61101E+12,1/19/2021 0:00,LINK/USDT,22.0325,22.8564,20.3774,20.5557,10968890.7,237722946.1,345669
1.61093E+12,1/18/2021 0:00,LINK/USDT,23.2676,23.6862,21.06,22.0336,13781943.03,305185395.3,501610
1.61084E+12,1/17/2021 0:00,LINK/USDT,20.1003,23.767,19.3729,23.2819,21794612.18,467638469.6,601493
1.61076E+12,1/16/2021 0:00,LINK/USDT,20.7405,22.96,19.628,20.1054,27884173.39,604888546.6,889194
1.61067E+12,1/15/2021 0:00,LINK/USDT,17.9888,21.4533,17.5355,20.7375,38649175.6,747230065.7,890714
1.61058E+12,1/14/2021 0:00,LINK/USDT,15.9396,17.99,15.33,17.9804,13484717.13,222251134.9,349919
1.6105E+12,1/13/2021 0:00,LINK/USDT,13.9609,16.2356,13.3701,15.9356,11467831.41,171574472.4,305067
1.61041E+12,1/12/2021 0:00,LINK/USDT,14.6312,15.476,13.6701,13.9655,11921544.49,173492877.4,323142
1.61032E+12,1/11/2021 0:00,LINK/USDT,16.1998,16.2596,12.5,14.6393,21926235.45,311217081.9,504600
1.61024E+12,1/10/2021 0:00,LINK/USDT,17.5501,18.4386,15.4418,16.206,16496553.31,280816795.3,383162
1.61015E+12,1/9/2021 0:00,LINK/USDT,15.2395,17.8888,15.0029,17.5501,12818964.22,209291870.6,315905
1.61006E+12,1/8/2021 0:00,LINK/USDT,15.9659,16.1917,14.12,15.2381,14986392.75,229670019.3,378121
1.60998E+12,1/7/2021 0:00,LINK/USDT,17.2342,17.41,15.0657,15.9628,16881688.42,277758064.9,417804
1.60989E+12,1/6/2021 0:00,LINK/USDT,14.5141,17.2997,14.1427,17.2322,21381167.21,340015154.9,541437
1.6098E+12,1/5/2021 0:00,LINK/USDT,13.5962,14.89,13.0928,14.5162,14842337.83,209370877.3,376097
1.60972E+12,1/4/2021 0:00,LINK/USDT,13.6815,15.644,12.3713,13.5935,23288863.81,322955066.7,566412
1.60963E+12,1/3/2021 0:00,LINK/USDT,12.2206,13.9999,11.8355,13.6814,15938080.42,205217865.6,356717
1.60955E+12,1/2/2021 0:00,LINK/USDT,11.8453,12.4188,11.4303,12.2215,9618221.31,114491937.9,217017
1.60946E+12,1/1/2021 0:00,LINK/USDT,11.2364,12.46,11.0638,11.8477,8296826.17,98568840.5,212525
1.60937E+12,12/31/2020 0:00,LINK/USDT,11.2437,11.753,10.9039,11.2364,6640134.19,75185499.51,155078
1.60929E+12,12/30/2020 0:00,LINK/USDT,11.7786,11.99,11.0671,11.2435,7720859.08,88452080.08,228642
1.6092E+12,12/29/2020 0:00,LINK/USDT,12.608,13.0351,10.8161,11.7786,12895731.37,151908257.5,261235
1.60911E+12,12/28/2020 0:00,LINK/USDT,12.1542,12.9781,11.971,12.6081,11288955.85,140502595.1,260587
1.60903E+12,12/27/2020 0:00,LINK/USDT,10.984,13.2448,10.4763,12.1541,18965140.77,227207994.1,382543
1.60894E+12,12/26/2020 0:00,LINK/USDT,11.564,11.8151,10.6238,10.9809,9097514.52,101097430.7,207158
1.60885E+12,12/25/2020 0:00,LINK/USDT,11.5705,11.9234,11.0601,11.5543,7386434.11,84858112.1,163438
1.60877E+12,12/24/2020 0:00,LINK/USDT,10.973,11.6877,9.8564,11.5724,14771438.4,157801028.1,305775
1.60868E+12,12/23/2020 0:00,LINK/USDT,12.7811,12.8634,8.05,10.9736,15255910.26,169896907.9,317869
1.6086E+12,12/22/2020 0:00,LINK/USDT,12.3028,12.84,11.8117,12.7842,6175240.24,76401009.34,148768
1.60851E+12,12/21/2020 0:00,LINK/USDT,13.0603,13.27,12.1354,12.3049,5719339.88,72463318.72,140050
1.60842E+12,12/20/2020 0:00,LINK/USDT,13.4748,13.8,12.6752,13.0604,5227497.02,69925342.05,153079
1.60834E+12,12/19/2020 0:00,LINK/USDT,13.5,13.9697,13.2981,13.4747,4606603.33,63085787.18,123674
1.60825E+12,12/18/2020 0:00,LINK/USDT,13.444,14.0235,13.1725,13.5001,5520717.04,74887035.62,134412
1.60816E+12,12/17/2020 0:00,LINK/USDT,13.484,14.5038,13.0575,13.444,11585591.26,159771314.8,266952
1.60808E+12,12/16/2020 0:00,LINK/USDT,12.6786,13.5,12.3119,13.4852,6700261.8,86754874.4,163636
1.60799E+12,12/15/2020 0:00,LINK/USDT,12.8513,13.022,12.4659,12.6818,3202210.62,40697243.41,91373
1.6079E+12,12/14/2020 0:00,LINK/USDT,12.9389,12.98,12.3238,12.8502,4529267.12,57479569.42,107630
1.60782E+12,12/13/2020 0:00,LINK/USDT,12.228,13.2697,12.021,12.9392,6036848.97,76518629.71,135421
1.60773E+12,12/12/2020 0:00,LINK/USDT,11.6393,12.3529,11.601,12.2259,4394492.22,53042649.05,95041
1.60764E+12,12/11/2020 0:00,LINK/USDT,11.9172,11.9899,11.43,11.6335,5013258.55,58518128.08,103039
1.60756E+12,12/10/2020 0:00,LINK/USDT,12.62,12.673,11.8549,11.9172,3569558.42,43505463.2,97978
1.60747E+12,12/9/2020 0:00,LINK/USDT,12.128,12.829,11.5726,12.6212,6780799.24,82265185.58,157909
1.60739E+12,12/8/2020 0:00,LINK/USDT,13.0737,13.1929,12,12.1356,5176177.45,65179633.51,120589
1.6073E+12,12/7/2020 0:00,LINK/USDT,13.509,13.5536,12.8671,13.0704,3224398.04,42456988.21,103790
1.60721E+12,12/6/2020 0:00,LINK/USDT,13.1743,13.5282,12.7671,13.5057,3871281.59,51066277.92,83201
1.60713E+12,12/5/2020 0:00,LINK/USDT,12.68,13.3478,12.5265,13.1748,3447469.25,45139625.04,80724
1.60704E+12,12/4/2020 0:00,LINK/USDT,13.9749,14.0332,12.5101,12.68,5795163.01,77278887.9,137754
1.60695E+12,12/3/2020 0:00,LINK/USDT,13.9785,14.22,13.6446,13.9749,4275317.88,59535321.28,99188
1.60687E+12,12/2/2020 0:00,LINK/USDT,13.3544,14.1482,13.05,13.9799,6173228.08,84254383.61,150383
1.60678E+12,12/1/2020 0:00,LINK/USDT,14.2626,14.8328,13.0456,13.3461,11186350.89,156494544.1,261150
1.60669E+12,11/30/2020 0:00,LINK/USDT,13.3855,14.437,13.3855,14.2677,10302701.22,144279297.5,225033
1.60661E+12,11/29/2020 0:00,LINK/USDT,13.0848,13.4765,12.8408,13.38,6551088.54,86105236.96,130452
1.60652E+12,11/28/2020 0:00,LINK/USDT,12.5038,13.43,12.3489,13.0853,7286264.48,94277169.78,147521
1.60644E+12,11/27/2020 0:00,LINK/USDT,12.6036,12.953,11.9454,12.4989,9129104.44,113207146.2,231521
1.60635E+12,11/26/2020 0:00,LINK/USDT,14.218,14.4743,11.2939,12.603,24596535.81,307279277.3,524048
1.60626E+12,11/25/2020 0:00,LINK/USDT,15.6637,15.86,13.79,14.2016,9521564.1,143152160.4,227277
1.60618E+12,11/24/2020 0:00,LINK/USDT,15.2648,16.39,14.943,15.6703,15636471.17,244854910,354432
1.60609E+12,11/23/2020 0:00,LINK/USDT,14.5098,15.425,14.252,15.2746,12472333.45,185908896.4,255890
1.606E+12,11/22/2020 0:00,LINK/USDT,15.4408,15.7179,13.8402,14.5098,14244002.32,209484344.1,294258
1.60592E+12,11/21/2020 0:00,LINK/USDT,14.0913,15.5,13.6876,15.4511,14003272.57,205026976.6,313376
1.60583E+12,11/20/2020 0:00,LINK/USDT,13.6117,14.477,13.4618,14.0933,11203096.77,157339512.8,242602
1.60574E+12,11/19/2020 0:00,LINK/USDT,13.5602,14,13.0111,13.6187,9805683.27,132702779.6,215465
1.60566E+12,11/18/2020 0:00,LINK/USDT,13.3943,14.2669,12.585,13.5598,18517527.67,250471400.7,461464
1.60557E+12,11/17/2020 0:00,LINK/USDT,12.6204,13.4228,12.5414,13.3944,11150763.55,144053287.4,258659
1.60548E+12,11/16/2020 0:00,LINK/USDT,12.1199,12.8132,11.9971,12.6223,5982803.38,74513586.47,133067
1.6054E+12,11/15/2020 0:00,LINK/USDT,12.557,12.6484,11.8156,12.1192,5716347.24,70272602.84,126501
1.60531E+12,11/14/2020 0:00,LINK/USDT,12.8679,12.9335,12.3,12.5574,5010394.11,62985384.75,125436
1.60523E+12,11/13/2020 0:00,LINK/USDT,12.4038,13,12.3079,12.8687,7892649.62,100542935.4,182820
1.60514E+12,11/12/2020 0:00,LINK/USDT,12.753,13.0956,12.27,12.4038,8920340.53,112513611,200405
1.60505E+12,11/11/2020 0:00,LINK/USDT,13.0017,13.4293,12.75,12.753,9416548.92,123406439.4,221834
1.60497E+12,11/10/2020 0:00,LINK/USDT,12.5182,13.278,12.3156,13.0017,12355950.65,159010073.8,279337
1.60488E+12,11/9/2020 0:00,LINK/USDT,12.7083,13.0026,12.04,12.5107,12660359.23,158185417.5,308772
1.60479E+12,11/8/2020 0:00,LINK/USDT,11.7668,13.1,11.477,12.71,12949524.47,160307018.6,286739
1.60471E+12,11/7/2020 0:00,LINK/USDT,12.1686,13.5956,11.3123,11.7638,24928180.96,313997464.2,607177
1.60462E+12,11/6/2020 0:00,LINK/USDT,10.9822,12.2813,10.9286,12.1687,10971288.73,127324266.4,284317
1.60453E+12,11/5/2020 0:00,LINK/USDT,10.473,11.2749,10.0764,10.9794,10634722.28,113944704.2,218722
1.60445E+12,11/4/2020 0:00,LINK/USDT,10.3982,10.675,9.75,10.4713,8587173.03,87960780.14,165320
1.60436E+12,11/3/2020 0:00,LINK/USDT,10.7814,10.7814,9.9454,10.3911,9964299.86,103361987.8,214826
1.60428E+12,11/2/2020 0:00,LINK/USDT,11.5681,11.685,10.7049,10.7814,6924910.69,77195587.41,142389
1.60419E+12,11/1/2020 0:00,LINK/USDT,11.2259,11.5885,11.0181,11.5722,3872679.99,43600203.22,78092
1.6041E+12,10/31/2020 0:00,LINK/USDT,11.0947,11.3981,10.9053,11.2277,4971547.22,55628362.48,90903
1.60402E+12,10/30/2020 0:00,LINK/USDT,11.2743,11.4811,10.72,11.09,7960249.95,87953508.45,132809
1.60393E+12,10/29/2020 0:00,LINK/USDT,11.4448,11.81,11.0816,11.2772,8541785.18,97764888.03,131340
1.60384E+12,10/28/2020 0:00,LINK/USDT,11.921,12.16,11.15,11.4403,8020300.25,92907204.4,147249
1.60376E+12,10/27/2020 0:00,LINK/USDT,11.7086,12.4774,11.49,11.9224,7621232.43,91572821.52,135528
1.60367E+12,10/26/2020 0:00,LINK/USDT,12.148,12.4472,11.2594,11.7096,8858167.82,105064062.2,154501
1.60358E+12,10/25/2020 0:00,LINK/USDT,12.7002,12.8574,11.908,12.1481,7000941.96,86556404.59,117555
1.6035E+12,10/24/2020 0:00,LINK/USDT,12.1592,12.95,11.9839,12.7001,7538193.48,94696449.51,144641
1.60341E+12,10/23/2020 0:00,LINK/USDT,11.9551,12.264,11.5784,12.1586,8789968.21,105284717.8,162789
1.60332E+12,10/22/2020 0:00,LINK/USDT,10.7805,12.4173,10.7142,11.9539,10308176.43,120347363.5,194706
1.60324E+12,10/21/2020 0:00,LINK/USDT,9.8589,11.1372,9.7864,10.7863,8276637.42,87959927.25,155615
1.60315E+12,10/20/2020 0:00,LINK/USDT,10.9116,10.9349,9.7665,9.8589,7095706.59,73348543.72,130656
1.60307E+12,10/19/2020 0:00,LINK/USDT,10.9435,11.2226,10.651,10.9147,4474849.31,48718810.83,79808
1.60298E+12,10/18/2020 0:00,LINK/USDT,10.6254,11,10.6,10.9409,3679623.94,39786628.52,52844
1.60289E+12,10/17/2020 0:00,LINK/USDT,10.5867,10.7149,10.4082,10.6267,3322174.05,35094088.73,52155
1.60281E+12,10/16/2020 0:00,LINK/USDT,10.7472,10.8935,10.2694,10.5877,6662666.86,70509800.97,93266
1.60272E+12,10/15/2020 0:00,LINK/USDT,10.8896,10.9317,10.455,10.7483,6983355.76,74710678.91,96857
1.60263E+12,10/14/2020 0:00,LINK/USDT,11.0016,11.3536,10.6201,10.8896,7758446.61,85355115.39,131330
1.60255E+12,10/13/2020 0:00,LINK/USDT,11.4259,11.5833,10.5221,11.0016,9695225.65,108341426.9,156562
1.60246E+12,10/12/2020 0:00,LINK/USDT,10.8515,11.8028,10.6807,11.4259,11882241.47,133822859,195369
1.60237E+12,10/11/2020 0:00,LINK/USDT,10.5168,11.0258,10.15,10.8515,8174876.86,86822525.35,138841
1.60229E+12,10/10/2020 0:00,LINK/USDT,10.3923,10.92,10.37,10.5198,9504046.97,100981242.7,152430
1.6022E+12,10/9/2020 0:00,LINK/USDT,9.5519,10.5254,9.3701,10.3959,11276147.45,112848361.6,180881
1.60212E+12,10/8/2020 0:00,LINK/USDT,8.9801,9.6909,8.4016,9.5594,10913109.33,98953033.69,164405
1.60203E+12,10/7/2020 0:00,LINK/USDT,8.769,9.01,8.3817,8.9799,7543306.98,66050966.58,119071
1.60194E+12,10/6/2020 0:00,LINK/USDT,9.6134,9.658,8.563,8.7689,7424722.62,67725437.73,128804
1.60186E+12,10/5/2020 0:00,LINK/USDT,9.3906,9.72,9.2629,9.6176,6217366.67,59002318.7,93838
1.60177E+12,10/4/2020 0:00,LINK/USDT,9.2686,9.466,9.1141,9.3922,4665626.69,43259192.53,69820
1.60168E+12,10/3/2020 0:00,LINK/USDT,9.2132,9.5555,9.104,9.269,4805191.52,44596863.21,77557
1.6016E+12,10/2/2020 0:00,LINK/USDT,9.6394,9.8449,8.7975,9.2167,11180624.68,102858124.3,162208
1.60151E+12,10/1/2020 0:00,LINK/USDT,9.8727,10.4119,9.2457,9.6394,9704023.92,95847497.43,151457
1.60142E+12,9/30/2020 0:00,LINK/USDT,10.1356,10.2314,9.5768,9.8694,6665669.78,65702358.51,111050
1.60134E+12,9/29/2020 0:00,LINK/USDT,10.2809,10.3882,9.4502,10.135,13378180.79,133367813.4,186336
1.60125E+12,9/28/2020 0:00,LINK/USDT,10.8,11.07,10.15,10.283,8731492.42,92852705.72,152891
1.60116E+12,9/27/2020 0:00,LINK/USDT,10.3079,10.991,9.9122,10.7939,10053108.71,105032767,165743
1.60108E+12,9/26/2020 0:00,LINK/USDT,10.7218,11.1,9.9757,10.3169,12020281.92,125904478,206809
1.60099E+12,9/25/2020 0:00,LINK/USDT,9.8701,11.199,9.3771,10.7279,20220142.07,206454816.9,329310
1.60091E+12,9/24/2020 0:00,LINK/USDT,7.6404,10.53,7.4761,9.87,26948146.31,244576010,377228
1.60082E+12,9/23/2020 0:00,LINK/USDT,8.744,8.8016,7.2869,7.6364,18221835.52,146302053.3,247793
1.60073E+12,9/22/2020 0:00,LINK/USDT,8.7162,9.08,8.54,8.7401,8384112.37,74013112.8,126208
1.60065E+12,9/21/2020 0:00,LINK/USDT,9.7394,9.9235,8.5012,8.7114,15761415.85,141463825.6,242000
1.60056E+12,9/20/2020 0:00,LINK/USDT,10.1192,10.6199,9.5,9.7357,7500145.61,75754454.12,140177
1.60047E+12,9/19/2020 0:00,LINK/USDT,10.0938,10.4969,9.8756,10.1209,5596803.08,57003865.43,101321
1.60039E+12,9/18/2020 0:00,LINK/USDT,11.0139,11.1315,9.7863,10.094,8890206.07,93387663.39,161741
1.6003E+12,9/17/2020 0:00,LINK/USDT,10.7367,11.6759,10.472,11.0139,10163046.46,111006019.3,194007
1.60021E+12,9/16/2020 0:00,LINK/USDT,10.9301,11.3002,10.4771,10.7367,10362445.08,112764173.3,174348
1.60013E+12,9/15/2020 0:00,LINK/USDT,12.13,12.24,10.75,10.9314,11413633.63,132790893.2,192751
1.60004E+12,9/14/2020 0:00,LINK/USDT,12.0757,12.3863,11.6349,12.1374,8830940.16,106057143.1,139868
1.59996E+12,9/13/2020 0:00,LINK/USDT,12.7194,13.23,11.7658,12.067,11107099.48,138433490.8,207648
1.59987E+12,9/12/2020 0:00,LINK/USDT,12.4406,12.747,12.0934,12.7187,6270783.45,77894547.32,101789
1.59978E+12,9/11/2020 0:00,LINK/USDT,12.4948,12.696,12.019,12.4406,7498865.16,92935019.61,118187
1.5997E+12,9/10/2020 0:00,LINK/USDT,12.3452,13.28,12.18,12.4957,15073295.03,192824150.2,209596
1.59961E+12,9/9/2020 0:00,LINK/USDT,11.7359,12.6566,11.4356,12.3444,10649791.43,129646130.9,164334
1.59952E+12,9/8/2020 0:00,LINK/USDT,12.4744,12.7362,11.0284,11.746,14832129.81,176444798,247396
1.59944E+12,9/7/2020 0:00,LINK/USDT,12.806,13.1747,11.17,12.47,21235045.25,258808749.5,354557
1.59935E+12,9/6/2020 0:00,LINK/USDT,10.6087,13.24,9.7155,12.8044,21900428.59,255921102.7,361819
1.59926E+12,9/5/2020 0:00,LINK/USDT,12.3804,12.7655,9.1,10.6017,25530147.88,278579076.1,402165
1.59918E+12,9/4/2020 0:00,LINK/USDT,11.8802,12.904,11,12.3708,18649479.71,226424705.2,313472
1.59909E+12,9/3/2020 0:00,LINK/USDT,14.7922,14.9989,10.8261,11.8895,17461923.93,234194680.2,354563
1.599E+12,9/2/2020 0:00,LINK/USDT,16.0284,16.3587,14,14.7982,10432171.58,156728589.1,223188
1.59892E+12,9/1/2020 0:00,LINK/USDT,15.5746,16.5053,15.0629,16.0333,9246701.59,147310626.2,223463
1.59883E+12,8/31/2020 0:00,LINK/USDT,16.4782,16.9495,15.4451,15.5772,9615963.27,157331308.6,199347
1.59875E+12,8/30/2020 0:00,LINK/USDT,16.3612,17.7777,16.3547,16.4788,12067693.46,206099731.4,251190
1.59866E+12,8/29/2020 0:00,LINK/USDT,15.1136,17.0305,14.9565,16.3612,12476977.78,201913227.7,276318
1.59857E+12,8/28/2020 0:00,LINK/USDT,14.5234,15.4989,14.236,15.1207,7263858.01,108574634.6,147324
1.59849E+12,8/27/2020 0:00,LINK/USDT,15.2088,15.5215,13.9679,14.5234,11695421.1,173417861.6,231293
1.5984E+12,8/26/2020 0:00,LINK/USDT,14.1171,15.6664,14.0537,15.2,11417184.57,169354713.6,233542
1.59831E+12,8/25/2020 0:00,LINK/USDT,15.1363,15.3743,13.4578,14.1164,12813252,185468410.6,279268
1.59823E+12,8/24/2020 0:00,LINK/USDT,15.1572,15.8797,14.7,15.1419,8460822,129276315.5,182305
1.59814E+12,8/23/2020 0:00,LINK/USDT,15.8085,16.0042,14.6536,15.1428,10766009.01,163472424.1,224569
1.59805E+12,8/22/2020 0:00,LINK/USDT,13.8342,16.33,13.66,15.8078,16713843.17,252846542.4,357646
1.59797E+12,8/21/2020 0:00,LINK/USDT,16.0476,16.1421,12.89,13.8325,26181371.6,376950369.9,511098
1.59788E+12,8/20/2020 0:00,LINK/USDT,16.1884,16.7862,15.7232,16.0483,11077161.69,180390522.5,239767
1.5978E+12,8/19/2020 0:00,LINK/USDT,16.1846,17.2554,14.8653,16.1863,18401947.05,297904852.9,390119
1.59771E+12,8/18/2020 0:00,LINK/USDT,16.8064,17.6738,14.69,16.1927,27088057.76,445332598.9,529192
1.59762E+12,8/17/2020 0:00,LINK/USDT,18.8096,19.7111,15.5,16.8196,13542369.79,248379200.5,308059
1.59754E+12,8/16/2020 0:00,LINK/USDT,19.2108,20.1111,18.5144,18.8061,10757844.39,206509430.9,261112
1.59745E+12,8/15/2020 0:00,LINK/USDT,16.9447,19.8303,16.5554,19.2285,17941112.01,330894146.8,379015
1.59736E+12,8/14/2020 0:00,LINK/USDT,17.1728,17.5998,16.3,16.9574,11352121.05,192093622.4,249344
1.59728E+12,8/13/2020 0:00,LINK/USDT,16.4634,18.3488,15.9175,17.1883,30941693.96,527277033.8,681520
1.59719E+12,8/12/2020 0:00,LINK/USDT,12.9999,16.8,12.5936,16.4635,23116748.13,342158761.5,441379
1.5971E+12,8/11/2020 0:00,LINK/USDT,13.4722,13.5403,12.0905,12.9971,17514622.42,225363799.6,271457
1.59702E+12,8/10/2020 0:00,LINK/USDT,13.8105,14.0551,12.52,13.4722,17912553.32,240435838.2,318664
1.59693E+12,8/9/2020 0:00,LINK/USDT,12.7095,14.4586,12,13.8104,28455039.72,380027221.1,508654
1.59684E+12,8/8/2020 0:00,LINK/USDT,10.1286,13.8799,9.9287,12.7093,28681387.91,344524050.3,499590
1.59676E+12,8/7/2020 0:00,LINK/USDT,10.2284,10.2615,9.05,10.1286,11737996.62,115615702.8,166548
1.59667E+12,8/6/2020 0:00,LINK/USDT,9.5265,10.2917,9.4515,10.2343,9041552.6,88144051.28,128098
1.59659E+12,8/5/2020 0:00,LINK/USDT,9.8686,9.8686,9.3207,9.5253,9682088.77,92516426.18,132712
