unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1.61419E+12,2/24/2021 18:00,ADA/USDT,1.0648,1.065,1.041,1.04366,20854638.4,21908375.92,24858
1.61419E+12,2/24/2021 17:00,ADA/USDT,1.03897,1.06545,1.03887,1.06459,33677385.4,35574298,36721
1.61418E+12,2/24/2021 16:00,ADA/USDT,1.02668,1.05129,1.02318,1.03935,45077072,46947663.47,40896
1.61418E+12,2/24/2021 15:00,ADA/USDT,1.01583,1.02945,0.97846,1.02669,46988344,47319332.26,41599
1.61418E+12,2/24/2021 14:00,ADA/USDT,1.02692,1.036,0.99114,1.01583,46552933.5,47210164.78,41680
1.61417E+12,2/24/2021 13:00,ADA/USDT,1.0625,1.06828,1.01129,1.02629,67536502.3,69863000.64,53762
1.61417E+12,2/24/2021 12:00,ADA/USDT,1.04231,1.077,1.04197,1.0625,40306910.1,42821720.44,44703
1.61416E+12,2/24/2021 11:00,ADA/USDT,1.0225,1.05501,1.02249,1.04231,35940373.4,37491946.8,50858
1.61416E+12,2/24/2021 10:00,ADA/USDT,1.03912,1.045,1.0211,1.0225,29903644,30877455.04,43375
1.61416E+12,2/24/2021 9:00,ADA/USDT,1.04133,1.0588,1.02849,1.03933,52027736.9,54376510.97,78334
1.61415E+12,2/24/2021 8:00,ADA/USDT,1.00167,1.04248,0.99125,1.04179,45482707.4,46345237.07,44120
1.61415E+12,2/24/2021 7:00,ADA/USDT,0.98667,1.00477,0.96926,1.00107,25431358.1,25155831.32,26452
1.61415E+12,2/24/2021 6:00,ADA/USDT,0.9888,1.00307,0.96902,0.987,35989621.9,35352652.66,34611
1.61414E+12,2/24/2021 5:00,ADA/USDT,0.99796,1.00744,0.98029,0.98872,25433089.9,25256579.48,24492
1.61414E+12,2/24/2021 4:00,ADA/USDT,1.00462,1.02179,0.97874,0.99783,36308265.4,36415884.94,35867
1.61414E+12,2/24/2021 3:00,ADA/USDT,0.99533,1.02,0.991,1.00462,43506083.1,43801408.37,36974
1.61413E+12,2/24/2021 2:00,ADA/USDT,0.99664,1.004,0.97239,0.99504,44705332.4,44231517.12,75076
1.61413E+12,2/24/2021 1:00,ADA/USDT,0.94185,0.99682,0.93433,0.9961,65690506.4,63769118.98,53658
1.61412E+12,2/24/2021 0:00,ADA/USDT,0.96136,0.97,0.8978,0.94211,55538409.2,51396603.83,59802
1.61412E+12,2/23/2021 23:00,ADA/USDT,0.94148,0.96615,0.93255,0.96197,20352214.7,19270602.34,22676
1.61412E+12,2/23/2021 22:00,ADA/USDT,0.93728,0.95,0.92005,0.94122,24603783.5,23017917.72,25978
1.61411E+12,2/23/2021 21:00,ADA/USDT,0.93066,0.94824,0.91845,0.93701,33554385.6,31381798.47,37588
1.61411E+12,2/23/2021 20:00,ADA/USDT,0.89376,0.93066,0.88241,0.93066,46485147.2,42456913.23,42416
1.61411E+12,2/23/2021 19:00,ADA/USDT,0.92985,0.94151,0.88,0.89361,57016321.4,51728241.25,67156
1.6141E+12,2/23/2021 18:00,ADA/USDT,0.93858,0.95524,0.92334,0.92997,38946762.5,36584905.01,55118
1.6141E+12,2/23/2021 17:00,ADA/USDT,0.95476,0.97,0.93636,0.93892,34467015.6,32853161.86,43397
1.6141E+12,2/23/2021 16:00,ADA/USDT,0.97236,0.98397,0.93949,0.95527,49130402.4,47290015.68,46012
1.61409E+12,2/23/2021 15:00,ADA/USDT,0.94657,0.99621,0.93688,0.97236,66323595.4,64501884.19,59832
1.61409E+12,2/23/2021 14:00,ADA/USDT,0.97608,0.99856,0.92179,0.94646,69875739.7,67070357.85,62518
1.61409E+12,2/23/2021 13:00,ADA/USDT,0.9654,1.00197,0.94748,0.97674,82724153.7,80418934.84,112651
1.61408E+12,2/23/2021 12:00,ADA/USDT,0.90707,0.99363,0.87135,0.96709,100960437.3,93835990.6,123849
1.61408E+12,2/23/2021 11:00,ADA/USDT,0.94276,0.95257,0.86,0.90715,90727897.1,81953158.06,91801
1.61407E+12,2/23/2021 10:00,ADA/USDT,0.92326,0.974,0.89217,0.94247,98583264.9,92010745.24,100476
1.61407E+12,2/23/2021 9:00,ADA/USDT,0.86061,0.95468,0.81,0.92391,167208383.4,149271331.1,154819
1.61407E+12,2/23/2021 8:00,ADA/USDT,0.98857,0.99903,0.855,0.86061,160207994,148038720,122889
1.61406E+12,2/23/2021 7:00,ADA/USDT,0.98576,1.01305,0.97822,0.98857,39323244.8,38984390.1,37856
1.61406E+12,2/23/2021 6:00,ADA/USDT,0.99807,1.03541,0.97737,0.98623,50739775.5,51163586.22,48145
1.61406E+12,2/23/2021 5:00,ADA/USDT,1.02217,1.02522,0.96,0.99807,73647878.7,73150004.01,64927
1.61405E+12,2/23/2021 4:00,ADA/USDT,1.03407,1.0699,0.98251,1.02217,57850436.4,59246186.55,63678
1.61405E+12,2/23/2021 3:00,ADA/USDT,0.99793,1.05772,0.99755,1.03373,68862871.7,71013798.01,112244
1.61405E+12,2/23/2021 2:00,ADA/USDT,1.06162,1.07999,0.98807,0.99712,73553858.8,76068211.18,104498
1.61404E+12,2/23/2021 1:00,ADA/USDT,1.1075,1.12999,1.05512,1.06162,54514123.6,59214916.23,49189
1.61404E+12,2/23/2021 0:00,ADA/USDT,1.09728,1.142,1.07008,1.1067,65560760.8,72790323.05,98992
1.61403E+12,2/22/2021 23:00,ADA/USDT,1.08519,1.1039,1.05619,1.09703,41740134.5,45094548.82,54487
1.61403E+12,2/22/2021 22:00,ADA/USDT,1.11298,1.13446,1.0528,1.08504,61688078,67316939.88,59771
1.61403E+12,2/22/2021 21:00,ADA/USDT,1.06693,1.146,1.064,1.11209,73657819.9,81588652.04,75480
1.61402E+12,2/22/2021 20:00,ADA/USDT,1.03434,1.0816,1.02954,1.067,62039585.6,65741314.09,54053
1.61402E+12,2/22/2021 19:00,ADA/USDT,1.00603,1.0385,0.99595,1.03434,39424097.6,40249744.82,38758
1.61402E+12,2/22/2021 18:00,ADA/USDT,0.96849,1.01758,0.95556,1.00622,54327152.4,53691106.87,51089
1.61401E+12,2/22/2021 17:00,ADA/USDT,1.02092,1.02464,0.96715,0.9685,44447016.7,44198571.95,47770
1.61401E+12,2/22/2021 16:00,ADA/USDT,0.98957,1.03899,0.98201,1.02085,50025430.3,50864921.77,85168
1.61401E+12,2/22/2021 15:00,ADA/USDT,1.0369,1.06499,0.96701,0.99017,109045208,109835271.8,89284
1.614E+12,2/22/2021 14:00,ADA/USDT,0.95896,1.0447,0.831,1.03643,190243079.5,178270702.8,145842
1.614E+12,2/22/2021 13:00,ADA/USDT,0.99156,0.999,0.958,0.95963,59095884.9,57719942.74,49206
1.614E+12,2/22/2021 12:00,ADA/USDT,1.00432,1.01049,0.94116,0.99156,93783014.7,91928795.15,82182
1.61399E+12,2/22/2021 11:00,ADA/USDT,1.01262,1.03273,1.00081,1.00381,46626851.1,47549336.23,42692
1.61399E+12,2/22/2021 10:00,ADA/USDT,1.01894,1.02837,0.92969,1.01264,115568298.5,115019383.6,97457
1.61398E+12,2/22/2021 9:00,ADA/USDT,1.03739,1.04954,1.004,1.01886,34258217.7,35286547.63,34562
1.61398E+12,2/22/2021 8:00,ADA/USDT,1.07044,1.07208,1.03416,1.03708,22934473.9,24212775.47,24391
1.61398E+12,2/22/2021 7:00,ADA/USDT,1.05021,1.07365,1.03758,1.07057,21644839.6,22849561.66,22566
1.61397E+12,2/22/2021 6:00,ADA/USDT,1.03334,1.05959,1.02119,1.05001,23608777.5,24746237.32,24466
1.61397E+12,2/22/2021 5:00,ADA/USDT,1.03969,1.06106,1.02642,1.03251,28173822.5,29507235.84,29393
1.61397E+12,2/22/2021 4:00,ADA/USDT,1.0456,1.0538,1.0111,1.04018,47135652,48759500.42,41767
1.61396E+12,2/22/2021 3:00,ADA/USDT,1.06533,1.07434,1.03702,1.04575,24046094.8,25303234.08,26899
1.61396E+12,2/22/2021 2:00,ADA/USDT,1.07808,1.08,1.0607,1.06534,19399628,20748947.11,20228
1.61396E+12,2/22/2021 1:00,ADA/USDT,1.05046,1.09813,1.03747,1.07808,29853172.5,31837732.68,33831
1.61395E+12,2/22/2021 0:00,ADA/USDT,1.09955,1.10205,1.04556,1.05038,41203878.9,44224588.77,60209
1.61395E+12,2/21/2021 23:00,ADA/USDT,1.09189,1.108,1.08692,1.09894,16079730.9,17671513.69,20367
1.61394E+12,2/21/2021 22:00,ADA/USDT,1.08014,1.0941,1.07323,1.09189,15332991.2,16630629.15,30563
1.61394E+12,2/21/2021 21:00,ADA/USDT,1.09627,1.10405,1.0675,1.08004,31540469,34244994.23,53800
1.61394E+12,2/21/2021 20:00,ADA/USDT,1.11414,1.11563,1.08888,1.09657,19230790.6,21224644.98,48817
1.61393E+12,2/21/2021 19:00,ADA/USDT,1.10927,1.12295,1.10684,1.11435,20815378.9,23243526.06,51546
1.61393E+12,2/21/2021 18:00,ADA/USDT,1.09943,1.11089,1.09807,1.10924,17807487.9,19674071.24,33758
1.61393E+12,2/21/2021 17:00,ADA/USDT,1.09647,1.10405,1.09,1.09943,16972327.9,18640770.41,21731
1.61392E+12,2/21/2021 16:00,ADA/USDT,1.1074,1.11138,1.08921,1.09652,24913312.3,27395447.94,31219
1.61392E+12,2/21/2021 15:00,ADA/USDT,1.12442,1.129,1.0876,1.10726,48918850,53999936.7,48757
1.61392E+12,2/21/2021 14:00,ADA/USDT,1.1262,1.13466,1.113,1.12454,25787683.3,28929159.33,28926
1.61391E+12,2/21/2021 13:00,ADA/USDT,1.13138,1.1392,1.12246,1.1262,18323157.3,20727937.05,20099
1.61391E+12,2/21/2021 12:00,ADA/USDT,1.13573,1.1415,1.118,1.13134,26057905.6,29499247.66,26551
1.61391E+12,2/21/2021 11:00,ADA/USDT,1.14777,1.14982,1.13234,1.13573,30588954.1,34942364.69,32455
1.6139E+12,2/21/2021 10:00,ADA/USDT,1.11765,1.15172,1.11536,1.14759,41925848,47585309.25,40941
1.6139E+12,2/21/2021 9:00,ADA/USDT,1.1275,1.12985,1.11,1.1175,27143642.5,30322479.96,28843
1.61389E+12,2/21/2021 8:00,ADA/USDT,1.10362,1.13531,1.09717,1.1275,24035686.3,26911132.74,31525
1.61389E+12,2/21/2021 7:00,ADA/USDT,1.12285,1.13341,1.0972,1.10373,24153826.4,26864875.18,27922
1.61389E+12,2/21/2021 6:00,ADA/USDT,1.12617,1.13058,1.10521,1.12274,14618937.8,16318068.57,19666
1.61388E+12,2/21/2021 5:00,ADA/USDT,1.11137,1.13274,1.09871,1.12617,23145207.6,25804309.75,26916
1.61388E+12,2/21/2021 4:00,ADA/USDT,1.10556,1.11618,1.084,1.11138,25154003.1,27658299.04,29286
1.61388E+12,2/21/2021 3:00,ADA/USDT,1.12214,1.14,1.1,1.10501,23615472.7,26490201.23,26125
1.61387E+12,2/21/2021 2:00,ADA/USDT,1.12198,1.14,1.11868,1.12154,34252367.3,38716659.33,36331
1.61387E+12,2/21/2021 1:00,ADA/USDT,1.125,1.12884,1.09365,1.12172,33284324.2,36924311.85,34477
1.61387E+12,2/21/2021 0:00,ADA/USDT,1.1156,1.13868,1.08417,1.1247,52567410.3,58521967.76,53825
1.61386E+12,2/20/2021 23:00,ADA/USDT,1.13961,1.15263,1.07212,1.11568,87945592.4,98033405.38,74892
1.61386E+12,2/20/2021 22:00,ADA/USDT,1.14665,1.2,1.02775,1.13961,146313464.6,166669567.3,185645
1.61385E+12,2/20/2021 21:00,ADA/USDT,1.16565,1.16599,1.133,1.14651,36267514.4,41696699.32,40181
1.61385E+12,2/20/2021 20:00,ADA/USDT,1.14958,1.16658,1.12378,1.16572,34364999.9,39343709.18,43804
1.61385E+12,2/20/2021 19:00,ADA/USDT,1.15245,1.16114,1.138,1.14935,26436602,30341449.93,31915
1.61384E+12,2/20/2021 18:00,ADA/USDT,1.15589,1.167,1.12894,1.15237,43004842,49487781.41,47493
1.61384E+12,2/20/2021 17:00,ADA/USDT,1.12982,1.1789,1.11207,1.15626,77738867.6,89728451.37,87602
1.61384E+12,2/20/2021 16:00,ADA/USDT,1.08717,1.14755,1.08717,1.12992,73754710.9,82605999.65,113365
1.61383E+12,2/20/2021 15:00,ADA/USDT,1.08337,1.11079,1.05198,1.08783,63444465.9,68797383.27,64176
1.61383E+12,2/20/2021 14:00,ADA/USDT,1.12079,1.142,1.07,1.08281,73328298.7,81477898.27,72832
1.61383E+12,2/20/2021 13:00,ADA/USDT,1.06735,1.154,1.063,1.12079,112156762.4,124791100.8,111565
1.61382E+12,2/20/2021 12:00,ADA/USDT,1.0585,1.07,1.0515,1.06744,31599661.5,33573538.49,29527
1.61382E+12,2/20/2021 11:00,ADA/USDT,1.06739,1.068,1.05233,1.05897,20795648.8,22064877.76,23893
1.61382E+12,2/20/2021 10:00,ADA/USDT,1.04715,1.07295,1.04536,1.06735,29883022.9,31751851.15,30523
1.61381E+12,2/20/2021 9:00,ADA/USDT,1.03604,1.05673,1.032,1.047,26009199.7,27203741.05,27829
1.61381E+12,2/20/2021 8:00,ADA/USDT,1.02331,1.05803,1.02152,1.03605,29081504,30394618.83,30455
1.6138E+12,2/20/2021 7:00,ADA/USDT,1.05993,1.06663,1.02138,1.02335,34422275.4,36000049.72,37001
1.6138E+12,2/20/2021 6:00,ADA/USDT,1.06287,1.07887,1.053,1.05994,40682484,43377356.07,42984
1.6138E+12,2/20/2021 5:00,ADA/USDT,1.03974,1.06299,1.03527,1.06274,34858819.6,36498622.94,37903
1.61379E+12,2/20/2021 4:00,ADA/USDT,1.03416,1.055,1.03141,1.03974,37250011.1,38788645.01,38131
1.61379E+12,2/20/2021 3:00,ADA/USDT,1.06515,1.075,1.02699,1.03422,57430663.5,60134603.41,52031
1.61379E+12,2/20/2021 2:00,ADA/USDT,1.04706,1.08,1.031,1.06511,81904990.9,86446810.81,83252
1.61378E+12,2/20/2021 1:00,ADA/USDT,0.92408,1.1,0.92408,1.04797,249490872.8,256789865.2,226358
1.61378E+12,2/20/2021 0:00,ADA/USDT,0.92597,0.93118,0.91329,0.92389,32376641.5,29891330.69,28830
1.61378E+12,2/19/2021 23:00,ADA/USDT,0.93718,0.93727,0.92532,0.92581,14210219.6,13223932.73,14309
1.61377E+12,2/19/2021 22:00,ADA/USDT,0.93776,0.93824,0.93071,0.93717,13894174,12983362.88,14730
1.61377E+12,2/19/2021 21:00,ADA/USDT,0.93675,0.94505,0.9325,0.93756,21883185.9,20557700.78,21292
1.61376E+12,2/19/2021 20:00,ADA/USDT,0.92639,0.9405,0.926,0.93676,16846680.9,15750051.78,19238
1.61376E+12,2/19/2021 19:00,ADA/USDT,0.93588,0.93793,0.92261,0.92628,17131104.7,15913246.23,18163
1.61376E+12,2/19/2021 18:00,ADA/USDT,0.9329,0.9439,0.93196,0.93588,10097360.3,9472028.56,11002
1.61375E+12,2/19/2021 17:00,ADA/USDT,0.92173,0.93672,0.92134,0.93291,15147121.2,14102765.28,12819
1.61375E+12,2/19/2021 16:00,ADA/USDT,0.91436,0.93789,0.91402,0.92176,27063709.2,25100785.75,24900
1.61375E+12,2/19/2021 15:00,ADA/USDT,0.91062,0.92109,0.90909,0.91434,23704047.7,21689949.86,20993
1.61374E+12,2/19/2021 14:00,ADA/USDT,0.92043,0.92915,0.90927,0.91061,26043623.9,23947605.36,24424
1.61374E+12,2/19/2021 13:00,ADA/USDT,0.92655,0.9331,0.91893,0.92088,24970356.3,23123918.99,23654
1.61374E+12,2/19/2021 12:00,ADA/USDT,0.94262,0.9456,0.92614,0.92645,33015248.5,30955221.97,26734
1.61373E+12,2/19/2021 11:00,ADA/USDT,0.92467,0.94469,0.92329,0.94244,30295533.7,28336329.98,27310
1.61373E+12,2/19/2021 10:00,ADA/USDT,0.92577,0.9328,0.922,0.92468,22795546.5,21129916.84,20247
1.61373E+12,2/19/2021 9:00,ADA/USDT,0.9182,0.9299,0.91419,0.92559,25692093.1,23722825.54,24017
1.61372E+12,2/19/2021 8:00,ADA/USDT,0.91443,0.92187,0.90778,0.91868,16485921.8,15075887,18041
1.61372E+12,2/19/2021 7:00,ADA/USDT,0.91063,0.91874,0.90784,0.91428,17063784.3,15581279.51,18239
1.61371E+12,2/19/2021 6:00,ADA/USDT,0.89486,0.91101,0.89486,0.91074,22815311.6,20648493.45,19193
1.61371E+12,2/19/2021 5:00,ADA/USDT,0.89023,0.90249,0.89012,0.89484,14317529.7,12845872.64,15479
1.61371E+12,2/19/2021 4:00,ADA/USDT,0.89722,0.9055,0.88125,0.89023,22940387.1,20510686.97,19353
1.6137E+12,2/19/2021 3:00,ADA/USDT,0.90307,0.91073,0.89443,0.8973,24856155.3,22438010.94,18152
1.6137E+12,2/19/2021 2:00,ADA/USDT,0.90774,0.90829,0.87851,0.90309,56310099.7,50327660.85,46923
1.6137E+12,2/19/2021 1:00,ADA/USDT,0.92051,0.92414,0.90393,0.90772,20977553.9,19185026.29,24284
1.61369E+12,2/19/2021 0:00,ADA/USDT,0.91433,0.9345,0.91035,0.9205,29246966.9,27022353.46,50557
1.61369E+12,2/18/2021 23:00,ADA/USDT,0.91363,0.9155,0.90283,0.91442,13781567.6,12534188.33,37357
1.61369E+12,2/18/2021 22:00,ADA/USDT,0.92056,0.92546,0.908,0.91338,12514419.1,11463363.06,17969
1.61368E+12,2/18/2021 21:00,ADA/USDT,0.9184,0.927,0.91761,0.92041,14284099.8,13172844.49,16613
1.61368E+12,2/18/2021 20:00,ADA/USDT,0.90675,0.92151,0.90399,0.9184,16264576.4,14845143.61,17071
1.61367E+12,2/18/2021 19:00,ADA/USDT,0.91731,0.92,0.90673,0.90714,19003142.3,17347660.88,17411
1.61367E+12,2/18/2021 18:00,ADA/USDT,0.91706,0.92646,0.9125,0.91731,14203432.8,13069554.9,16354
1.61367E+12,2/18/2021 17:00,ADA/USDT,0.91502,0.9231,0.91314,0.91729,16839986,15454745.44,38349
1.61366E+12,2/18/2021 16:00,ADA/USDT,0.92289,0.9329,0.9138,0.91501,20977936.7,19336281.12,37786
1.61366E+12,2/18/2021 15:00,ADA/USDT,0.93895,0.94,0.91934,0.92303,22139696.8,20568409.82,21711
1.61366E+12,2/18/2021 14:00,ADA/USDT,0.9349,0.94276,0.92503,0.93895,26918917.6,25161672.12,25756
1.61365E+12,2/18/2021 13:00,ADA/USDT,0.93068,0.93706,0.9245,0.93472,16294155.6,15151100.15,17525
1.61365E+12,2/18/2021 12:00,ADA/USDT,0.92161,0.93262,0.90554,0.93052,25772128.9,23644838.15,23887
1.61365E+12,2/18/2021 11:00,ADA/USDT,0.94044,0.94176,0.90232,0.92141,44520056.7,41027022.84,41421
1.61364E+12,2/18/2021 10:00,ADA/USDT,0.94727,0.95112,0.93844,0.94036,21269018.2,20090033.63,20866
1.61364E+12,2/18/2021 9:00,ADA/USDT,0.93565,0.94805,0.92703,0.94727,26092135.3,24500968.32,23179
1.61364E+12,2/18/2021 8:00,ADA/USDT,0.94492,0.952,0.93026,0.93565,30736143.3,28874660.61,27926
1.61363E+12,2/18/2021 7:00,ADA/USDT,0.957,0.9572,0.9232,0.94498,42968774.5,40279769.33,42746
1.61363E+12,2/18/2021 6:00,ADA/USDT,0.93894,0.9578,0.93101,0.95723,42354389.3,40039534.35,43724
1.61362E+12,2/18/2021 5:00,ADA/USDT,0.91724,0.94119,0.91697,0.93921,33059736.3,30733814.63,35378
1.61362E+12,2/18/2021 4:00,ADA/USDT,0.90855,0.91811,0.90694,0.9174,15540076.4,14179979.47,14199
1.61362E+12,2/18/2021 3:00,ADA/USDT,0.92003,0.92137,0.90473,0.90837,14746545.1,13454016.38,17521
1.61361E+12,2/18/2021 2:00,ADA/USDT,0.91146,0.92227,0.903,0.92005,22037707.2,20144955.49,24607
1.61361E+12,2/18/2021 1:00,ADA/USDT,0.90048,0.92283,0.89669,0.91136,37643188.6,34320415.73,36339
1.61361E+12,2/18/2021 0:00,ADA/USDT,0.89206,0.90595,0.89202,0.90066,30112178.9,27083549.72,29430
1.6136E+12,2/17/2021 23:00,ADA/USDT,0.8858,0.89336,0.88331,0.89206,12540708.9,11140113.31,13651
1.6136E+12,2/17/2021 22:00,ADA/USDT,0.89081,0.89745,0.8822,0.88579,21477829.5,19133536.33,21356
1.6136E+12,2/17/2021 21:00,ADA/USDT,0.87891,0.89313,0.875,0.89068,20271395.5,17931794.13,20820
1.61359E+12,2/17/2021 20:00,ADA/USDT,0.88901,0.8916,0.87422,0.87876,29085497.1,25721864.16,27961
1.61359E+12,2/17/2021 19:00,ADA/USDT,0.87323,0.88912,0.8687,0.88912,23575850.2,20697640.64,24449
1.61358E+12,2/17/2021 18:00,ADA/USDT,0.87585,0.87692,0.87,0.8732,14106903.1,12320775.69,14822
1.61358E+12,2/17/2021 17:00,ADA/USDT,0.86986,0.877,0.86833,0.87576,14590442.2,12733033.09,15850
1.61358E+12,2/17/2021 16:00,ADA/USDT,0.86806,0.87483,0.85797,0.8696,18471950,16021781.02,40187
1.61357E+12,2/17/2021 15:00,ADA/USDT,0.87196,0.87404,0.86135,0.86803,14872823.4,12898774.11,15729
1.61357E+12,2/17/2021 14:00,ADA/USDT,0.86339,0.8729,0.85997,0.87196,15766722.9,13663685.11,16319
1.61357E+12,2/17/2021 13:00,ADA/USDT,0.87032,0.87375,0.85234,0.86342,20850883.2,17965590.79,20760
1.61356E+12,2/17/2021 12:00,ADA/USDT,0.86562,0.88144,0.86349,0.87043,21807386.6,19051904.64,21462
1.61356E+12,2/17/2021 11:00,ADA/USDT,0.86272,0.87856,0.86272,0.86563,19496499.6,16967619.55,18315
1.61356E+12,2/17/2021 10:00,ADA/USDT,0.85828,0.8733,0.85806,0.86268,18243020.2,15797252.98,18717
1.61355E+12,2/17/2021 9:00,ADA/USDT,0.849,0.86058,0.83918,0.85828,23522005.3,20005146.5,22115
1.61355E+12,2/17/2021 8:00,ADA/USDT,0.86528,0.8656,0.84798,0.84895,20960462.2,17924058.35,58470
1.61355E+12,2/17/2021 7:00,ADA/USDT,0.83496,0.86603,0.83181,0.86497,30475957.2,25972688.08,26191
1.61354E+12,2/17/2021 6:00,ADA/USDT,0.83635,0.84415,0.8305,0.83472,22141870.2,18553513.79,54892
1.61354E+12,2/17/2021 5:00,ADA/USDT,0.8275,0.84,0.823,0.836,16774652.3,13975409.49,30847
1.61353E+12,2/17/2021 4:00,ADA/USDT,0.84405,0.85139,0.8215,0.8275,23866611.5,19920313.38,25475
1.61353E+12,2/17/2021 3:00,ADA/USDT,0.85945,0.86159,0.83989,0.84459,19238149.9,16298667.91,19000
1.61353E+12,2/17/2021 2:00,ADA/USDT,0.85713,0.86297,0.85446,0.85974,15043901.3,12920737.08,13570
1.61352E+12,2/17/2021 1:00,ADA/USDT,0.86269,0.86991,0.85647,0.85699,10564275.1,9110245.329,13500
1.61352E+12,2/17/2021 0:00,ADA/USDT,0.8699,0.87365,0.8617,0.86308,12582838.7,10938125.78,16576
1.61352E+12,2/16/2021 23:00,ADA/USDT,0.87371,0.87615,0.867,0.87,16901413.5,14744065.47,19965
1.61351E+12,2/16/2021 22:00,ADA/USDT,0.86828,0.87398,0.86293,0.87365,11376914.5,9893564.12,19308
1.61351E+12,2/16/2021 21:00,ADA/USDT,0.86275,0.8694,0.8502,0.86829,13824879.4,11885727.53,15155
1.61351E+12,2/16/2021 20:00,ADA/USDT,0.86261,0.86343,0.84694,0.86223,17866045.1,15277193.81,20382
1.6135E+12,2/16/2021 19:00,ADA/USDT,0.87155,0.8733,0.858,0.86264,14706475,12736570.44,19196
1.6135E+12,2/16/2021 18:00,ADA/USDT,0.85979,0.87462,0.845,0.87155,23124231,19893687.07,25748
1.61349E+12,2/16/2021 17:00,ADA/USDT,0.85098,0.87,0.85024,0.85995,17967943.9,15512771,25315
1.61349E+12,2/16/2021 16:00,ADA/USDT,0.87872,0.88183,0.84868,0.85119,29882329.7,25842847.86,32322
1.61349E+12,2/16/2021 15:00,ADA/USDT,0.88095,0.88687,0.87514,0.87848,15652392.1,13799631.75,16396
1.61348E+12,2/16/2021 14:00,ADA/USDT,0.87322,0.883,0.86665,0.88096,21989969.6,19210494.79,22695
1.61348E+12,2/16/2021 13:00,ADA/USDT,0.8855,0.88866,0.87099,0.87318,19421047.1,17101035.33,16912
1.61348E+12,2/16/2021 12:00,ADA/USDT,0.8868,0.89896,0.87515,0.8855,31588932.1,28030372.76,30861
1.61347E+12,2/16/2021 11:00,ADA/USDT,0.89958,0.90151,0.88212,0.88626,21975885.7,19552628.83,19982
1.61347E+12,2/16/2021 10:00,ADA/USDT,0.8969,0.90591,0.89104,0.8996,26493539,23849290.19,24686
1.61347E+12,2/16/2021 9:00,ADA/USDT,0.89634,0.9,0.885,0.8969,24498452.9,21859269.81,24972
1.61346E+12,2/16/2021 8:00,ADA/USDT,0.87369,0.89698,0.87049,0.89615,23642894.8,20877834.43,22720
1.61346E+12,2/16/2021 7:00,ADA/USDT,0.87629,0.87839,0.86365,0.87379,15582097,13568630.06,13629
1.61346E+12,2/16/2021 6:00,ADA/USDT,0.88136,0.88582,0.86221,0.87631,21721628.1,19021175.96,22800
1.61345E+12,2/16/2021 5:00,ADA/USDT,0.8779,0.88467,0.8704,0.88134,14999128.7,13181482.91,16938
1.61345E+12,2/16/2021 4:00,ADA/USDT,0.87982,0.886,0.864,0.87764,23319280.2,20426827.62,31672
1.61344E+12,2/16/2021 3:00,ADA/USDT,0.88665,0.89403,0.87603,0.87982,22745811.4,20151764.08,21391
1.61344E+12,2/16/2021 2:00,ADA/USDT,0.88358,0.8932,0.87582,0.88705,21822865,19354430.8,26568
1.61344E+12,2/16/2021 1:00,ADA/USDT,0.86023,0.88654,0.86018,0.88334,29132377.6,25488817.85,27270
1.61343E+12,2/16/2021 0:00,ADA/USDT,0.86128,0.86931,0.83334,0.86019,45838857.2,39124759.55,42513
1.61343E+12,2/15/2021 23:00,ADA/USDT,0.865,0.884,0.84942,0.86143,36971770.9,32121808.68,39028
1.61343E+12,2/15/2021 22:00,ADA/USDT,0.8396,0.86672,0.82505,0.86557,59442869.5,50453981.21,55811
1.61342E+12,2/15/2021 21:00,ADA/USDT,0.89547,0.9089,0.83533,0.84,75970815.3,66012345.91,106526
1.61342E+12,2/15/2021 20:00,ADA/USDT,0.87805,0.911,0.875,0.89547,40582498.2,36307584.4,43786
1.61342E+12,2/15/2021 19:00,ADA/USDT,0.87265,0.882,0.87264,0.87807,13075347,11478340.01,12546
1.61341E+12,2/15/2021 18:00,ADA/USDT,0.8729,0.88334,0.872,0.87294,15784477.5,13864961.39,31672
1.61341E+12,2/15/2021 17:00,ADA/USDT,0.88099,0.8845,0.86704,0.87285,17836262.1,15605246.34,30873
1.6134E+12,2/15/2021 16:00,ADA/USDT,0.87428,0.88408,0.86836,0.88098,24942220.2,21885259.77,45682
1.6134E+12,2/15/2021 15:00,ADA/USDT,0.86071,0.88183,0.86,0.87429,22642983,19780169.57,23889
1.6134E+12,2/15/2021 14:00,ADA/USDT,0.88092,0.88498,0.85737,0.86022,26419125.4,23035414.59,28139
1.61339E+12,2/15/2021 13:00,ADA/USDT,0.86344,0.88444,0.85983,0.88035,38351657.7,33434152.59,33580
1.61339E+12,2/15/2021 12:00,ADA/USDT,0.84408,0.86545,0.83643,0.86344,31577954.6,26834093.42,64088
1.61339E+12,2/15/2021 11:00,ADA/USDT,0.84267,0.85444,0.83402,0.84408,28413187,24031191.5,44308
1.61338E+12,2/15/2021 10:00,ADA/USDT,0.82903,0.84326,0.81991,0.84293,24539879.1,20402411.55,33544
1.61338E+12,2/15/2021 9:00,ADA/USDT,0.8422,0.84816,0.82027,0.82923,34718192.1,28987069.4,28447
1.61338E+12,2/15/2021 8:00,ADA/USDT,0.8162,0.84309,0.80546,0.842,25075102.5,20670470.78,20355
