unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1.61698E+12,3/29/2021 0:00,ADA/USDT,1.18983,1.22979,1.178,1.20239,263071765.2,316725719.7,330171
1.61689E+12,3/28/2021 0:00,ADA/USDT,1.17646,1.22,1.1665,1.18983,199736804.6,237375346,287241
1.6168E+12,3/27/2021 0:00,ADA/USDT,1.21419,1.2389,1.15623,1.17678,270954337.7,322586528.7,435612
1.61672E+12,3/26/2021 0:00,ADA/USDT,1.09596,1.28755,1.09426,1.2142,671982901,808936818.2,1057420
1.61663E+12,3/25/2021 0:00,ADA/USDT,1.06879,1.1535,1.04584,1.0956,527623538.8,583470178.6,738550
1.61654E+12,3/24/2021 0:00,ADA/USDT,1.11563,1.1639,1.038,1.06902,354915791.2,396335857,631067
1.61646E+12,3/23/2021 0:00,ADA/USDT,1.1015,1.1739,1.08145,1.11639,371967713.8,421114122.2,637868
1.61637E+12,3/22/2021 0:00,ADA/USDT,1.18561,1.20782,1.067,1.1015,384255570.1,444196527.4,552717
1.61628E+12,3/21/2021 0:00,ADA/USDT,1.20048,1.24139,1.16,1.18561,305630409.8,367461613.3,422247
1.6162E+12,3/20/2021 0:00,ADA/USDT,1.29499,1.30974,1.19978,1.20046,401638128.1,505497684.8,731665
1.61611E+12,3/19/2021 0:00,ADA/USDT,1.22966,1.34286,1.18003,1.29474,812311179.7,1032218858,1278982
1.61603E+12,3/18/2021 0:00,ADA/USDT,1.3775,1.47299,1.22154,1.22925,1446280469,1975037678,2144826
1.61594E+12,3/17/2021 0:00,ADA/USDT,1.24974,1.43,1.20353,1.377,1094860558,1409057697,1700157
1.61585E+12,3/16/2021 0:00,ADA/USDT,1.03071,1.28,1,1.24924,1248716359,1458646288,1590786
1.61577E+12,3/15/2021 0:00,ADA/USDT,1.05241,1.07078,1.00001,1.03103,400978353.1,415080286.2,485996
1.61568E+12,3/14/2021 0:00,ADA/USDT,1.10016,1.10265,1.0519,1.05243,304362465.7,328663726.9,388068
1.61559E+12,3/13/2021 0:00,ADA/USDT,1.03207,1.193,0.985,1.1,643811025.4,707355594,778819
1.61551E+12,3/12/2021 0:00,ADA/USDT,1.12417,1.128,1.02,1.03207,423021914.4,453536801.8,535644
1.61542E+12,3/11/2021 0:00,ADA/USDT,1.13226,1.14,1.1075,1.1243,301611714.1,338688320.7,376289
1.61533E+12,3/10/2021 0:00,ADA/USDT,1.19734,1.208,1.115,1.13261,384497300.9,446671691.4,514521
1.61525E+12,3/9/2021 0:00,ADA/USDT,1.11836,1.22,1.11083,1.1972,616039069.3,718499784.3,731610
1.61516E+12,3/8/2021 0:00,ADA/USDT,1.13073,1.17835,1.105,1.11848,398514643.5,450421643.8,455437
1.61508E+12,3/7/2021 0:00,ADA/USDT,1.12901,1.145,1.10562,1.13042,324367538.9,365845333.6,381768
1.61499E+12,3/6/2021 0:00,ADA/USDT,1.15907,1.183,1.08493,1.129,394799528.8,442918849.7,671557
1.6149E+12,3/5/2021 0:00,ADA/USDT,1.11261,1.1972,1.03374,1.15908,830654685.1,934727653.7,1132387
1.61482E+12,3/4/2021 0:00,ADA/USDT,1.21315,1.23052,1.06695,1.11239,748035034.3,859720613.3,882082
1.61473E+12,3/3/2021 0:00,ADA/USDT,1.22281,1.26636,1.20865,1.21311,454913445.3,563382389.4,529175
1.61464E+12,3/2/2021 0:00,ADA/USDT,1.29678,1.29998,1.18,1.2228,753904502.9,923673564.3,993914
1.61456E+12,3/1/2021 0:00,ADA/USDT,1.31279,1.348,1.23131,1.29627,984011920.2,1262620103,1302837
1.61447E+12,2/28/2021 0:00,ADA/USDT,1.314,1.3595,1.154,1.31203,1599172340,2000892511,1836152
1.61438E+12,2/27/2021 0:00,ADA/USDT,1.24353,1.488,1.2271,1.31402,1994359639,2726382795,2344043
1.6143E+12,2/26/2021 0:00,ADA/USDT,1.07688,1.298,0.99,1.24303,1805727722,2078674173,1842500
1.61421E+12,2/25/2021 0:00,ADA/USDT,1.04883,1.177,1.012,1.07691,961855836.2,1053858751,1065150
1.61412E+12,2/24/2021 0:00,ADA/USDT,0.96136,1.077,0.8978,1.04902,946049063.3,959472420.9,986749
1.61404E+12,2/23/2021 0:00,ADA/USDT,1.09728,1.142,0.81,0.96197,1625220449,1563316093,1748705
1.61395E+12,2/22/2021 0:00,ADA/USDT,1.09955,1.146,0.831,1.09703,1333970209,1356545593,1291551
1.61387E+12,2/21/2021 0:00,ADA/USDT,1.1156,1.15172,1.0675,1.09894,636265765.2,708941857.8,804446
1.61378E+12,2/20/2021 0:00,ADA/USDT,0.92597,1.2,0.91329,1.11568,1480541917,1605889357,1562187
1.61369E+12,2/19/2021 0:00,ADA/USDT,0.91433,0.9456,0.87851,0.92581,547803715.8,503644913.7,534053
1.61361E+12,2/18/2021 0:00,ADA/USDT,0.89206,0.9578,0.89202,0.91442,580074009.4,536478522.6,645125
1.61352E+12,2/17/2021 0:00,ADA/USDT,0.8699,0.89745,0.8215,0.89206,460328636.1,397664271.3,571034
1.61343E+12,2/16/2021 0:00,ADA/USDT,0.86128,0.90591,0.83334,0.87,526075390.6,460384874,559396
1.61335E+12,2/15/2021 0:00,ADA/USDT,0.84288,0.911,0.6856,0.86143,932826536.9,773675700.8,1016723
1.61326E+12,2/14/2021 0:00,ADA/USDT,0.91303,0.919,0.80666,0.84364,539495015.4,464156537.9,481065
1.61317E+12,2/13/2021 0:00,ADA/USDT,0.92418,0.95053,0.82,0.91299,586878561.3,527921465.8,566194
1.61309E+12,2/12/2021 0:00,ADA/USDT,0.9281,0.94825,0.866,0.92426,649547803.8,593210760.2,660663
1.613E+12,2/11/2021 0:00,ADA/USDT,0.94041,0.98,0.86513,0.92796,975100368.2,903411072.8,1176112
1.61292E+12,2/10/2021 0:00,ADA/USDT,0.70562,0.95306,0.70555,0.93966,1693219939,1404210349,1481690
1.61283E+12,2/9/2021 0:00,ADA/USDT,0.67674,0.71206,0.6624,0.70562,590482327.7,405545405.3,641568
1.61274E+12,2/8/2021 0:00,ADA/USDT,0.66109,0.7238,0.63191,0.67638,1008667680,687200350.1,834316
1.61266E+12,2/7/2021 0:00,ADA/USDT,0.63444,0.70888,0.58,0.66109,1596532268,1031252551,1258967
1.61257E+12,2/6/2021 0:00,ADA/USDT,0.53874,0.66706,0.51901,0.63444,1255504053,735618983.1,1012355
1.61248E+12,2/5/2021 0:00,ADA/USDT,0.43903,0.56,0.43638,0.53917,1277155737,647988571.4,1006967
1.6124E+12,2/4/2021 0:00,ADA/USDT,0.44213,0.45,0.41003,0.43934,536142412.3,231296073.1,356573
1.61231E+12,2/3/2021 0:00,ADA/USDT,0.425,0.44961,0.41509,0.44189,541252929.4,233609024.2,382672
1.61222E+12,2/2/2021 0:00,ADA/USDT,0.40882,0.4559,0.38868,0.42498,1501769862,635347397.6,959565
1.61214E+12,2/1/2021 0:00,ADA/USDT,0.34464,0.42411,0.33214,0.40876,844822325.1,315517729.2,424028
1.61205E+12,1/31/2021 0:00,ADA/USDT,0.36395,0.37752,0.338,0.34475,399794774.9,141712986.5,322422
1.61196E+12,1/30/2021 0:00,ADA/USDT,0.34764,0.37694,0.337,0.364,510716622.4,181305666.3,329408
1.61188E+12,1/29/2021 0:00,ADA/USDT,0.34409,0.36836,0.3305,0.34752,666472809.5,235094446.4,438205
1.61179E+12,1/28/2021 0:00,ADA/USDT,0.31142,0.35575,0.30431,0.34409,487709261.2,163965629.1,309801
1.61171E+12,1/27/2021 0:00,ADA/USDT,0.34342,0.34396,0.30404,0.31144,422544056.1,135320113.3,235043
1.61162E+12,1/26/2021 0:00,ADA/USDT,0.34284,0.35111,0.32404,0.3433,354428194,120457217.7,202859
1.61153E+12,1/25/2021 0:00,ADA/USDT,0.35346,0.36415,0.34034,0.34308,407390809.5,144604820.6,222342
1.61145E+12,1/24/2021 0:00,ADA/USDT,0.34575,0.36926,0.33613,0.35345,458536220.6,161447140.1,234964
1.61136E+12,1/23/2021 0:00,ADA/USDT,0.34842,0.35763,0.33541,0.34583,418300948.7,145267535.3,240273
1.61127E+12,1/22/2021 0:00,ADA/USDT,0.30786,0.3598,0.28,0.34867,898752288,290516408.4,465828
1.61119E+12,1/21/2021 0:00,ADA/USDT,0.37548,0.37945,0.3,0.30785,785029729.8,267771231.8,404103
1.6111E+12,1/20/2021 0:00,ADA/USDT,0.3672,0.3769,0.33033,0.37532,656351514.5,232444042,346650
1.61101E+12,1/19/2021 0:00,ADA/USDT,0.37132,0.39001,0.362,0.3672,606641543,226285256.5,370018
1.61093E+12,1/18/2021 0:00,ADA/USDT,0.38077,0.39724,0.36413,0.37123,636785470.4,239548962.4,345702
1.61084E+12,1/17/2021 0:00,ADA/USDT,0.35057,0.3974,0.34076,0.38081,1422650839,529806343.2,738575
1.61076E+12,1/16/2021 0:00,ADA/USDT,0.30189,0.36696,0.30186,0.35071,1219589043,416047249.2,551624
1.61067E+12,1/15/2021 0:00,ADA/USDT,0.31203,0.33225,0.27739,0.30188,853517402.8,264651790.3,383114
1.61058E+12,1/14/2021 0:00,ADA/USDT,0.31246,0.32455,0.29646,0.31201,656502674,204581244.1,292444
1.6105E+12,1/13/2021 0:00,ADA/USDT,0.28875,0.31587,0.27,0.3123,715473111.9,208192713.9,296349
1.61041E+12,1/12/2021 0:00,ADA/USDT,0.27563,0.31442,0.2628,0.28888,1059013245,303626067.9,422638
1.61032E+12,1/11/2021 0:00,ADA/USDT,0.30154,0.30397,0.2288,0.2757,1530569582,404536667.2,534981
1.61024E+12,1/10/2021 0:00,ADA/USDT,0.33062,0.3412,0.27948,0.30153,908667596,285668888.3,409748
1.61015E+12,1/9/2021 0:00,ADA/USDT,0.30392,0.33851,0.29583,0.33062,820267450.7,259644112.1,364494
1.61006E+12,1/8/2021 0:00,ADA/USDT,0.29917,0.32165,0.26175,0.30389,1284205249,380368303,531917
1.60998E+12,1/7/2021 0:00,ADA/USDT,0.33311,0.3553,0.2785,0.29928,1411321699,453119832.6,654373
1.60989E+12,1/6/2021 0:00,ADA/USDT,0.25889,0.34772,0.25347,0.33309,2059110043,611715688.1,893919
1.6098E+12,1/5/2021 0:00,ADA/USDT,0.22518,0.26429,0.20696,0.25873,1478887679,349709110.8,614385
1.60972E+12,1/4/2021 0:00,ADA/USDT,0.20625,0.23992,0.19203,0.22528,1463415576,315299480.5,548636
1.60963E+12,1/3/2021 0:00,ADA/USDT,0.1774,0.2096,0.17255,0.20615,1201451449,230834619.5,403926
1.60955E+12,1/2/2021 0:00,ADA/USDT,0.17505,0.18457,0.16793,0.17742,660303281.2,117077280.5,231432
1.60946E+12,1/1/2021 0:00,ADA/USDT,0.18134,0.18473,0.17,0.17509,462201570.9,82720467.01,178824
1.60937E+12,12/31/2020 0:00,ADA/USDT,0.18389,0.1864,0.17443,0.18134,447672619.8,80709170.34,171189
1.60929E+12,12/30/2020 0:00,ADA/USDT,0.19069,0.19389,0.17511,0.18389,670221026.8,122388423.3,281329
1.6092E+12,12/29/2020 0:00,ADA/USDT,0.1763,0.19725,0.17304,0.19067,1475500720,273970430.8,483117
1.60911E+12,12/28/2020 0:00,ADA/USDT,0.15467,0.18057,0.1528,0.17627,881547663.5,147754102.9,278089
1.60903E+12,12/27/2020 0:00,ADA/USDT,0.15839,0.16642,0.14936,0.15467,798134617.2,126512838.1,241054
1.60894E+12,12/26/2020 0:00,ADA/USDT,0.15763,0.16242,0.1488,0.15839,563232604.1,87540978.46,192288
1.60885E+12,12/25/2020 0:00,ADA/USDT,0.15305,0.167,0.15006,0.15761,589176673.8,93288393.38,196476
1.60877E+12,12/24/2020 0:00,ADA/USDT,0.13631,0.15477,0.13132,0.15304,738995663.2,104882009.5,232837
1.60868E+12,12/23/2020 0:00,ADA/USDT,0.15645,0.15786,0.1263,0.13635,818577125.1,118904127.9,262757
1.6086E+12,12/22/2020 0:00,ADA/USDT,0.15279,0.16124,0.14879,0.15646,472974503.2,73764999.88,188714
1.60851E+12,12/21/2020 0:00,ADA/USDT,0.16196,0.16714,0.1468,0.15278,430322921,67151902.26,159210
1.60842E+12,12/20/2020 0:00,ADA/USDT,0.16421,0.169,0.156,0.16201,336692485.2,55276607.61,140413
1.60834E+12,12/19/2020 0:00,ADA/USDT,0.16502,0.17082,0.16286,0.16433,342041141.9,57248498.4,138007
1.60825E+12,12/18/2020 0:00,ADA/USDT,0.16339,0.16942,0.15821,0.16502,404588707,66380846.14,145567
1.60816E+12,12/17/2020 0:00,ADA/USDT,0.16806,0.17628,0.16052,0.16336,770340713.9,129542865.7,233697
1.60808E+12,12/16/2020 0:00,ADA/USDT,0.15385,0.16844,0.14903,0.16814,496276026.7,79083716.82,173866
1.60799E+12,12/15/2020 0:00,ADA/USDT,0.15877,0.16,0.15261,0.15381,272831838.6,42449979.3,106861
1.6079E+12,12/14/2020 0:00,ADA/USDT,0.15404,0.1588,0.14953,0.15877,267003605,40943801.06,100732
1.60782E+12,12/13/2020 0:00,ADA/USDT,0.14439,0.15669,0.1429,0.15406,327839004.5,49816857.99,123350
1.60773E+12,12/12/2020 0:00,ADA/USDT,0.13927,0.14736,0.13876,0.14438,236440057.4,34221271.35,91320
1.60764E+12,12/11/2020 0:00,ADA/USDT,0.14188,0.14291,0.13473,0.13926,299140983.7,41561549.17,96159
1.60756E+12,12/10/2020 0:00,ADA/USDT,0.14796,0.14865,0.13906,0.14188,282799496.3,40687535.72,97346
1.60747E+12,12/9/2020 0:00,ADA/USDT,0.14117,0.15025,0.12924,0.14796,538859167.1,75432291.64,167539
1.60739E+12,12/8/2020 0:00,ADA/USDT,0.15401,0.1552,0.13756,0.1412,431926292.3,63198666.27,136736
1.6073E+12,12/7/2020 0:00,ADA/USDT,0.15875,0.15906,0.15132,0.15401,213173504.2,33055652.75,64151
1.60721E+12,12/6/2020 0:00,ADA/USDT,0.15996,0.16288,0.15301,0.15873,290105225.6,45667813.04,116907
1.60713E+12,12/5/2020 0:00,ADA/USDT,0.14779,0.16198,0.14608,0.15993,350995852.1,54873141.57,134044
1.60704E+12,12/4/2020 0:00,ADA/USDT,0.16395,0.16464,0.146,0.14781,466897814.7,73072575.78,181178
1.60695E+12,12/3/2020 0:00,ADA/USDT,0.15841,0.16842,0.15532,0.16398,413504395.2,66943835.33,139922
1.60687E+12,12/2/2020 0:00,ADA/USDT,0.15554,0.15997,0.15065,0.15845,435020305.6,67918215.16,114336
1.60678E+12,12/1/2020 0:00,ADA/USDT,0.17207,0.17456,0.14132,0.15562,1039771812,166639130.7,289501
1.60669E+12,11/30/2020 0:00,ADA/USDT,0.16666,0.17399,0.16011,0.17204,810673450.8,136237545.7,229177
1.60661E+12,11/29/2020 0:00,ADA/USDT,0.16487,0.17136,0.15712,0.16663,764061575.3,125044829.8,240569
1.60652E+12,11/28/2020 0:00,ADA/USDT,0.14178,0.17233,0.13878,0.16489,1087688654,171712019.2,312532
1.60644E+12,11/27/2020 0:00,ADA/USDT,0.13835,0.14559,0.1307,0.14178,714401286.7,97878697.61,212382
1.60635E+12,11/26/2020 0:00,ADA/USDT,0.15474,0.16085,0.1123,0.13843,1645992626,223129884,413242
1.60626E+12,11/25/2020 0:00,ADA/USDT,0.16722,0.17549,0.14702,0.15473,1078036853,177884968.9,335752
1.60618E+12,11/24/2020 0:00,ADA/USDT,0.15451,0.183,0.15,0.16721,1689043010,281406314,515388
1.60609E+12,11/23/2020 0:00,ADA/USDT,0.14593,0.15925,0.141,0.15445,1389843990,210177734.5,399986
1.606E+12,11/22/2020 0:00,ADA/USDT,0.13335,0.15352,0.12,0.14599,1960688778,265147097.9,448124
1.60592E+12,11/21/2020 0:00,ADA/USDT,0.11826,0.13472,0.11605,0.13334,1071722949,134223347.7,265512
1.60583E+12,11/20/2020 0:00,ADA/USDT,0.1059,0.119,0.10549,0.11828,437634200.7,48645520.07,127423
1.60574E+12,11/19/2020 0:00,ADA/USDT,0.10662,0.10816,0.10435,0.1059,237807123,25258809.57,66459
1.60566E+12,11/18/2020 0:00,ADA/USDT,0.10944,0.11161,0.10171,0.10658,434138632.2,46348194.86,109490
1.60557E+12,11/17/2020 0:00,ADA/USDT,0.10387,0.11246,0.10354,0.10947,422358548.5,46065393.69,133129
1.60548E+12,11/16/2020 0:00,ADA/USDT,0.10045,0.10499,0.0995,0.10387,215990529.7,22246202.73,71450
1.6054E+12,11/15/2020 0:00,ADA/USDT,0.10411,0.10527,0.0985,0.10046,201375366.6,20647920.5,60583
1.60531E+12,11/14/2020 0:00,ADA/USDT,0.10633,0.1073,0.10142,0.10411,228682972,23742897.25,67849
1.60523E+12,11/13/2020 0:00,ADA/USDT,0.10462,0.10798,0.10401,0.10629,237407048.5,25204728.44,78935
1.60514E+12,11/12/2020 0:00,ADA/USDT,0.10597,0.10667,0.10254,0.1046,223674122.1,23422636.26,72476
1.60505E+12,11/11/2020 0:00,ADA/USDT,0.1059,0.1089,0.10541,0.10599,251231387.1,26998072.99,83826
1.60497E+12,11/10/2020 0:00,ADA/USDT,0.10555,0.10915,0.10355,0.1059,303777358.8,32285456.15,92669
1.60488E+12,11/9/2020 0:00,ADA/USDT,0.10652,0.10799,0.10114,0.10561,310077984.4,32470998.38,91304
1.60479E+12,11/8/2020 0:00,ADA/USDT,0.10131,0.10832,0.0997,0.10655,270595831,28449684.68,81231
1.60471E+12,11/7/2020 0:00,ADA/USDT,0.10912,0.11387,0.09861,0.10128,647454529.2,68824996.45,163067
1.60462E+12,11/6/2020 0:00,ADA/USDT,0.09749,0.11,0.09706,0.1091,451716971.6,47427482.92,129308
1.60453E+12,11/5/2020 0:00,ADA/USDT,0.09553,0.0981,0.09207,0.09752,332802061.7,31727134.73,72246
1.60445E+12,11/4/2020 0:00,ADA/USDT,0.0936,0.09628,0.09155,0.0955,256317711.9,24074287.54,64713
1.60436E+12,11/3/2020 0:00,ADA/USDT,0.09222,0.09417,0.08793,0.09357,244514002.7,22310146.75,60952
1.60428E+12,11/2/2020 0:00,ADA/USDT,0.09827,0.10004,0.09151,0.09221,250365831.6,23937317.23,56812
1.60419E+12,11/1/2020 0:00,ADA/USDT,0.09296,0.09868,0.09241,0.09827,138991316.1,13268230.34,33696
1.6041E+12,10/31/2020 0:00,ADA/USDT,0.09326,0.09555,0.09196,0.093,165418867.7,15510001.58,39997
1.60402E+12,10/30/2020 0:00,ADA/USDT,0.09527,0.09569,0.08915,0.0933,278450826,25752587.65,59140
1.60393E+12,10/29/2020 0:00,ADA/USDT,0.09872,0.10082,0.09484,0.09531,257269193.8,25185522.6,53112
1.60384E+12,10/28/2020 0:00,ADA/USDT,0.10254,0.10331,0.09501,0.09869,282164120.8,27843309.88,61146
1.60376E+12,10/27/2020 0:00,ADA/USDT,0.103,0.10568,0.10178,0.10256,184291093.8,19148597.64,44887
1.60367E+12,10/26/2020 0:00,ADA/USDT,0.1064,0.1076,0.09892,0.10306,225727480.6,23259876.57,47869
1.60358E+12,10/25/2020 0:00,ADA/USDT,0.10795,0.10879,0.10603,0.10639,112506426.2,12075949.77,27332
1.6035E+12,10/24/2020 0:00,ADA/USDT,0.10801,0.1099,0.10726,0.10797,148170659.6,16100844.56,33483
1.60341E+12,10/23/2020 0:00,ADA/USDT,0.11075,0.11228,0.10515,0.10805,229349167.1,25008437.75,55980
1.60332E+12,10/22/2020 0:00,ADA/USDT,0.10585,0.11279,0.10507,0.11077,253146949.9,27605881.28,63416
1.60324E+12,10/21/2020 0:00,ADA/USDT,0.10237,0.10858,0.10128,0.10589,266714219.2,28160946.82,67356
1.60315E+12,10/20/2020 0:00,ADA/USDT,0.10856,0.10883,0.10058,0.10238,336559707.3,34938984.29,78262
1.60307E+12,10/19/2020 0:00,ADA/USDT,0.10737,0.1111,0.10598,0.10859,229437127,24904909.31,54797
1.60298E+12,10/18/2020 0:00,ADA/USDT,0.10589,0.10761,0.10501,0.10735,110005980.3,11693037.94,28868
1.60289E+12,10/17/2020 0:00,ADA/USDT,0.10415,0.10739,0.10316,0.10598,159726089.3,16908353.57,36828
1.60281E+12,10/16/2020 0:00,ADA/USDT,0.10664,0.10733,0.10218,0.10414,224603403.3,23387780.14,57297
1.60272E+12,10/15/2020 0:00,ADA/USDT,0.10703,0.10782,0.10441,0.10666,221158995.5,23512858.85,52674
1.60263E+12,10/14/2020 0:00,ADA/USDT,0.10927,0.11238,0.10519,0.10703,336699622.6,36695051.67,76777
1.60255E+12,10/13/2020 0:00,ADA/USDT,0.10951,0.11428,0.10751,0.10925,399840888.7,44347906.27,95325
1.60246E+12,10/12/2020 0:00,ADA/USDT,0.10652,0.11369,0.10216,0.10945,436930732,47008535.8,116208
